tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,text,tweet_coord,tweet_created,tweet_location,user_timezone,favorite,retweet
570100438487314432,negative,1.0,Flight Attendant Complaints,0.3449,United,,kbleggett,,@united 32 people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing,,2015-02-23 21:58:31 -0800,"Ottawa, Canada",Eastern Time (US & Canada),1616,5226
570100214733737985,negative,0.3579,Customer Service Issue,0.3579,United,,ajpape,,@united The bright side would be keeping the promise that was made to me. Hope you're having a good night. Thanks.,,2015-02-23 21:57:37 -0800,"Boulder, CO",Mountain Time (US & Canada),459,2375
570099762709581824,neutral,0.7065,,0.0,United,,FIETA_DOC,,@united yes I do.,,2015-02-23 21:55:50 -0800,"Madison, NJ",,3799,8889
570099717314457600,negative,1.0,Customer Service Issue,0.6766,United,,kbleggett,,@united I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything #fail,,2015-02-23 21:55:39 -0800,"Ottawa, Canada",Eastern Time (US & Canada),9436,3932
570097432383651840,negative,1.0,Late Flight,1.0,United,,DavidRogerswork,,@united on 4124 arriving two hours Late Flight into CLT. Now sitting on the tarmac while they move a plane from the gate. Unhappy customer.,,2015-02-23 21:46:34 -0800,,,9787,4907
570096582546165760,negative,1.0,Can't Tell,1.0,United,,mbarnas,,@united airlines is the absolute worst. They have no idea what they are doing. #neveragain #UnitedAirlines,"[32.86680572, -80.01338439]",2015-02-23 21:43:11 -0800,"Rochester, NY",Eastern Time (US & Canada),4328,9517
570096448571731968,negative,1.0,Customer Service Issue,1.0,United,,real_steve_ward,,"@united Thanks; might want to fix this line: ""Our Customer Care team is currently responding to most inquiries within 7-10 business days.""",,2015-02-23 21:42:39 -0800,Chicago / Orlando / airplanes,Eastern Time (US & Canada),159,4736
570095499287506946,positive,1.0,,,United,,The_Playmaker20,,@united we just flew with United from AUS (Austin Bergstrom) to Cancun Intl. Best flight ever! The 737's are not too big... Not too small!,,2015-02-23 21:38:53 -0800,,,9614,2388
570095172303900672,negative,1.0,Flight Booking Problems,0.6842,United,,FIETA_DOC,,"@united it's frustrating, as a frequent flyer, loyal since Continental. Upgrade equals paying 3 times or more on top of purchase ticket.",,2015-02-23 21:37:35 -0800,"Madison, NJ",,1845,2501
570093170874302464,neutral,1.0,,,United,,FIETA_DOC,,@united Deep Vein thrombosis,,2015-02-23 21:29:38 -0800,"Madison, NJ",,1670,3005
570092741654401024,negative,1.0,Customer Service Issue,0.34600000000000003,United,,lindaSWC,,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!",,2015-02-23 21:27:56 -0800,,,7343,4077
570092599316389888,negative,1.0,Late Flight,1.0,United,,CellucorJulio,,@united 4 passengers after a 2 hour delayed flight left with no hotel at the end of the night @ hou airport. Wtf??!! http://t.co/ZfqMpGXVS6,,2015-02-23 21:27:22 -0800,CORGaming@cellucor.com,Central Time (US & Canada),7118,272
570092196247969796,negative,1.0,Late Flight,0.6876,United,,RissaWissa,,"Hey @united why does the flight from IAH to POS leave so Late Flight, and the one back to IAH so early? I rather get to POS earlier",,2015-02-23 21:25:46 -0800,,America/Chicago,135,7661
570091216013955073,negative,1.0,Lost Luggage,1.0,United,,ajpape,,@united Lost bag process is broken. Agent promised they'd call &amp; hold my bag when found. Now they're waking me at 3am w/ delivery. #fail,,2015-02-23 21:21:52 -0800,"Boulder, CO",Mountain Time (US & Canada),6639,9337
570091109675769856,negative,1.0,Cancelled Flight,1.0,United,,Meyer47,,@united the people at the counter have been very helpful. As you can see nobody is there. Flight to Austin 10:55 and still sitting here.,,2015-02-23 21:21:26 -0800,Iowa,,1658,8407
570091033368899584,neutral,0.6373,,0.0,United,,DJPartyMarty,,@united unfortunately still on the Tarmac at @fly2ohare and definitely missing my ride from @flypdx #GonnaBeALongNight,"[41.9785651, -87.90833965]",2015-02-23 21:21:08 -0800,,Pacific Time (US & Canada),7226,7321
570090102195486722,negative,0.6641,Customer Service Issue,0.3424,United,,Darquenloveli,,“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,,2015-02-23 21:17:26 -0800,Texas,Central Time (US & Canada),5941,612
570088980278059008,neutral,1.0,,,United,,paula1231970,,@united what time does check in open for flight no UA80 from Manchester to Newark today ?,"[53.36729431, -2.27861694]",2015-02-23 21:12:59 -0800,,London,7742,983
570087435759185920,negative,1.0,Late Flight,0.7048,United,,alikat9220,,"@united good to know you will open the closed doors for ""premier passengers"" after safety briefings on delayed flights. #annoyed.","[41.98202331, -87.90374263]",2015-02-23 21:06:51 -0800,,Central Time (US & Canada),9732,0
570087270524411904,neutral,1.0,,,United,,fortytoo,,@united DM sent,,2015-02-23 21:06:11 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),2531,7915
570087006593642496,negative,1.0,Late Flight,1.0,United,,macefaceeeee,,@united yea get me to phoenix already. Delays all day with you people. It's bullshit.,,2015-02-23 21:05:08 -0800,,Pacific Time (US & Canada),4197,7962
570086475989061632,negative,1.0,Late Flight,1.0,United,,DaniOnTheFritz,,"@united If it's any consolation, your staff was stellar. Just not the hour+ delays I encountered with every one of my 4 flights.",,2015-02-23 21:03:02 -0800,Missouri,Central Time (US & Canada),869,6767
570086399627685888,positive,1.0,,,United,,drewziIIa,,"@united flight ua3576, gate b1. And tell ray I somehow made it on to the 736 flight out of IAH and didn't have to wait for the 917 one. :)",,2015-02-23 21:02:44 -0800,,Central Time (US & Canada),398,542
570085628576202752,negative,1.0,Damaged Luggage,0.6846,United,,petergau,,@united that's unfortunate. The @Tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture,,2015-02-23 20:59:40 -0800,NYC,Central Time (US & Canada),9558,6163
570085589011148801,positive,1.0,,,United,,tomcrabtree,,@united But thanks for asking,,2015-02-23 20:59:30 -0800,San Francisco,Pacific Time (US & Canada),189,2447
570085448271335424,negative,1.0,Cancelled Flight,0.6567,United,,tomcrabtree,,@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.,,2015-02-23 20:58:57 -0800,San Francisco,Pacific Time (US & Canada),2183,6518
570085056401838081,negative,1.0,Lost Luggage,1.0,United,,ColtonWoytas,,@united Yes. Doesn't make that mistake any less absurd. Doesn't change the fact that I'm very inconveniently missing my luggage tonight.,,2015-02-23 20:57:23 -0800,NY,Mountain Time (US & Canada),4650,383
570083898031513600,negative,1.0,Can't Tell,0.6473,United,,FIETA_DOC,,@united I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B,,2015-02-23 20:52:47 -0800,"Madison, NJ",,7681,9917
570083397873373184,negative,1.0,Flight Attendant Complaints,1.0,United,,KeenanPam,,"@united In ORD, waited 20 min after crew members left before gate items came. Flight attendant sarcastically said good luck and walked away.",,2015-02-23 20:50:48 -0800,,,8795,5403
570083363169669121,neutral,0.6842,,,United,,rholbrook,,"@united Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly.",,2015-02-23 20:50:40 -0800,"Brooklyn, NY",Eastern Time (US & Canada),2077,381
570083063331319808,positive,1.0,,,United,,CaseyWoodTV,,@united you too!,,2015-02-23 20:49:28 -0800,,Eastern Time (US & Canada),9999,789
570082960700870656,positive,1.0,,,United,,PhilFromChico,,@united is my favorite airline.,,2015-02-23 20:49:04 -0800,"New York City, NY",Pacific Time (US & Canada),6079,6608
570082564502728704,negative,0.6354,Can't Tell,0.3431,United,,kbleggett,,@united seriously #fail on making strangers share a room,,2015-02-23 20:47:29 -0800,"Ottawa, Canada",Eastern Time (US & Canada),2619,6296
570082243596591104,neutral,0.6533,,0.0,United,,zach_wardroup,,@united @luke_mcintosh68 nah you wouldn't,,2015-02-23 20:46:13 -0800,[Colorado],,3476,1039
570081568733192192,negative,0.6563,Lost Luggage,0.6563,United,,michaelsalinger,,@united we needed them here asap. Will they make it on today's flight?,,2015-02-23 20:43:32 -0800,"mentor, Ohio",Eastern Time (US & Canada),7563,495
570081552891125760,negative,1.0,Customer Service Issue,0.6667,United,,Tdrag97,,@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why,,2015-02-23 20:43:28 -0800,,Central America,9388,7803
570081411715059712,neutral,1.0,,,United,,Siv,,@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?,"[37.7994546, -122.427629]",2015-02-23 20:42:54 -0800,"San Francisco, CA",Pacific Time (US & Canada),3769,3203
570081213404180480,neutral,0.6489,,0.0,United,,xRaeCatherine,,@united I sent the message. Let me know ASAP.,,2015-02-23 20:42:07 -0800,,,364,6335
570080863720878081,negative,1.0,Flight Attendant Complaints,0.3847,United,,kbleggett,,@united why would they make me share a room?,,2015-02-23 20:40:44 -0800,"Ottawa, Canada",Eastern Time (US & Canada),8895,4237
570079868253298688,negative,1.0,Customer Service Issue,1.0,United,,fortytoo,,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway",,2015-02-23 20:36:46 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),433,3245
570079699595980802,negative,1.0,Late Flight,1.0,United,,MelanieSpring,,@united can you ask your guys with flight 1146 to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?,,2015-02-23 20:36:06 -0800,"Washington, DC",Eastern Time (US & Canada),4334,7449
570079676204347394,negative,1.0,Customer Service Issue,0.7008,United,,kbleggett,,@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,,2015-02-23 20:36:01 -0800,"Ottawa, Canada",Eastern Time (US & Canada),2710,154
570079549914005504,negative,1.0,Cancelled Flight,0.7201,United,,fortytoo,,"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",,2015-02-23 20:35:30 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),2672,2826
570079536815034368,neutral,0.6548,,,United,,CaseyWoodTV,,"@united i understand, thanks",,2015-02-23 20:35:27 -0800,,Eastern Time (US & Canada),8410,6287
570079237350100993,negative,1.0,Customer Service Issue,1.0,United,,throthra,,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",,2015-02-23 20:34:16 -0800,,,3795,963
570079041547472896,negative,1.0,Late Flight,1.0,United,,DJPartyMarty,,@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United,"[41.97777091, -87.90782014]",2015-02-23 20:33:29 -0800,,Pacific Time (US & Canada),356,5007
570078894008594432,negative,1.0,Customer Service Issue,0.3505,United,,Darquenloveli,,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement,,2015-02-23 20:32:54 -0800,Texas,Central Time (US & Canada),6787,8354
570078733735821313,negative,1.0,Flight Attendant Complaints,0.672,United,,throthra,,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",,2015-02-23 20:32:16 -0800,,,1183,6827
570078718028222464,positive,0.688,,0.0,United,,luke_mcintosh68,,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe,,2015-02-23 20:32:12 -0800,Colorado,,6915,1315
570077847672328192,negative,1.0,Cancelled Flight,1.0,United,,CaseyWoodTV,,"@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like",,2015-02-23 20:28:45 -0800,,Eastern Time (US & Canada),8845,538
570076814585913344,negative,1.0,Cancelled Flight,0.708,United,,fortytoo,,@united flt 1249 Cancelled Flightled and I get email @3:30 AM? What happened to courtesy phn call? Had to book diff airline &amp; city,,2015-02-23 20:24:38 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),4391,847
570074864708669440,negative,0.6386,Lost Luggage,0.6386,United,,michaelsalinger,,"@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",,2015-02-23 20:16:53 -0800,"mentor, Ohio",Eastern Time (US & Canada),5563,94
570074833993670657,negative,1.0,Customer Service Issue,1.0,United,,wordstern,,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",,2015-02-23 20:16:46 -0800,"San Francisco, CA",Pacific Time (US & Canada),5643,2751
570074583379939328,negative,1.0,Can't Tell,1.0,United,,CharlieGMoney,,@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,"[41.88298649, -87.63403627]",2015-02-23 20:15:46 -0800,"Chicago, IL",,4696,1911
570073969690169344,neutral,0.7029,,0.0,United,,sacsmitty,,"@united My post was just more of disappointment.  I'm a frequent United flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.",,2015-02-23 20:13:20 -0800,"Rocklin, CA",,882,5685
570073757508726784,positive,0.6634,,0.0,United,,Meyer47,,@united you guys continue to impress me in Houston. http://t.co/cIh1qNllcM,,2015-02-23 20:12:29 -0800,Iowa,,3208,1327
570072918094442496,negative,0.6352,Customer Service Issue,0.3231,United,,The5y5Adm1n,,@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,,2015-02-23 20:09:09 -0800,,,7058,6262
570072252026376192,neutral,1.0,,,United,,The5y5Adm1n,,@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,,2015-02-23 20:06:30 -0800,,,7254,2851
570071999780933634,neutral,0.6464,,0.0,United,,Gouwerijn,,"@united question:are there onboad 110 volt outlets in all planes? If so, where?","[35.8056542, -78.786848]",2015-02-23 20:05:30 -0800,Alphen aan den Rijn,Amsterdam,9320,8727
570071482182692865,negative,0.6588,Can't Tell,0.6588,United,,oduric,,@united Your website deserves a new design. #html5 FTW!,,2015-02-23 20:03:27 -0800,Singapore,Berlin,8486,1483
570070877351469057,negative,1.0,Lost Luggage,0.6863,United,,kbleggett,,@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW,,2015-02-23 20:01:03 -0800,"Ottawa, Canada",Eastern Time (US & Canada),4726,6237
570069236971806720,neutral,0.631,,0.0,United,,xRaeCatherine,,@united Twitter isn't letting me DM you..,,2015-02-23 19:54:32 -0800,,,2398,9139
570068435805310976,neutral,0.732,,,United,,BinyGlancz,,@united I hope so too,,2015-02-23 19:51:21 -0800,,,6550,3327
570067529206358016,negative,1.0,Customer Service Issue,0.3582,United,,sacsmitty,,@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.,,2015-02-23 19:47:44 -0800,"Rocklin, CA",,7153,5508
570067181733580800,negative,1.0,Lost Luggage,1.0,United,,ColtonWoytas,,@united Connection at ORD was on the exact same plane again. Checked carry-on was apparently taken off &amp; left in Chicago. Pretty ridiculous.,,2015-02-23 19:46:22 -0800,NY,Mountain Time (US & Canada),6273,2912
570067079253991424,negative,0.7055,Lost Luggage,0.7055,United,,danmedwards,,@united Not encouraged that I'll have my CPAP tonight.,,2015-02-23 19:45:57 -0800,"Westerville, Ohio",,9318,9692
570066805810601985,negative,1.0,Lost Luggage,1.0,United,,danmedwards,,@united Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery,,2015-02-23 19:44:52 -0800,"Westerville, Ohio",,5087,6853
570066634976555008,neutral,1.0,,,United,,Kelley_Myers,,@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,,2015-02-23 19:44:11 -0800,Pacific Northwest,Pacific Time (US & Canada),9072,3369
570066450796257280,negative,1.0,Late Flight,0.6970000000000001,United,,gregriv,,@united  Delay DEN-CLE because they have to manually enter baggage tags? Really? Worst cust service day for this 1ker. #friendlyskies??,,2015-02-23 19:43:27 -0800,"Cleveland, OH",,8328,5603
570066391388172290,negative,1.0,Flight Attendant Complaints,0.3819,United,,Greg_Mueller,,"@united Why tell us flight is delayed, then tell us it's on time again with 20 min to spare? Don't say it's delayed unless you're sure!","[33.9411179, -118.3972405]",2015-02-23 19:43:13 -0800,"Hermosa Beach, CA",Pacific Time (US & Canada),7196,4229
570065109420101633,negative,0.6957,Lost Luggage,0.6957,United,,michaelsalinger,,"@united yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.",,2015-02-23 19:38:08 -0800,"mentor, Ohio",Eastern Time (US & Canada),3612,1279
570065037231927296,neutral,0.6548,,0.0,United,,andreaSanger,,@united where is my flight voucher?,,2015-02-23 19:37:50 -0800,,,7311,7486
570063869596475394,negative,1.0,Late Flight,1.0,United,,RyanMagovs,,"@united Late Flight to Denver, Late Flight to Newark...let's not even get into the disaster that was checking bags. Unacceptable.",,2015-02-23 19:33:12 -0800,,,2412,9339
570063826508320769,negative,1.0,Can't Tell,1.0,United,,handsomanderson,,@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,,2015-02-23 19:33:02 -0800,"Los Vancouver, CA",Pacific Time (US & Canada),8304,3184
570063574858493952,negative,1.0,Lost Luggage,1.0,United,,PreyingMantis02,,@united yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.,,2015-02-23 19:32:02 -0800,,,9505,5681
570063450174464000,negative,1.0,Bad Flight,1.0,United,,theBRYZness,,@united UA938 ORD-LHR.  bags are being loaded 30min Late Flight. Frigid air into cabin! Plane feels like falling apart! Upgrade long haul fleet!,,2015-02-23 19:31:32 -0800,Broad & Pattison,,3950,2441
570063224328081408,negative,1.0,Flight Attendant Complaints,1.0,United,,hellojennizzle,,"@united Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? #ua6076 #notcool",,2015-02-23 19:30:38 -0800,Cornfields,London,1684,7174
570061339604987904,negative,0.6688,Can't Tell,0.3519,United,,cyberhosed,,@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?,,2015-02-23 19:23:09 -0800,,,7144,5404
570060997907447810,negative,0.7,Late Flight,0.7,United,,CharlieGMoney,,@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.,"[41.98191311, -87.80888924]",2015-02-23 19:21:47 -0800,"Chicago, IL",,4342,6510
570059605662834688,negative,1.0,Can't Tell,0.6305,United,,_mhertz,,@united @AmericanAir spent hundreds to rectify the situation and you guys go quiet,,2015-02-23 19:16:15 -0800,,Pacific Time (US & Canada),1428,4830
570059565947101184,negative,1.0,Late Flight,1.0,United,,whs1973,,@united UA276 sitting at EWR nearly an hour after sked.  Pilot says computers down but no clue when we will leave.  Can you help?,,2015-02-23 19:16:06 -0800,,,9770,7835
570059530567962624,negative,1.0,Can't Tell,1.0,United,,_mhertz,,@united @AmericanAir so that's it? It just ends there? Come on! I traveled for literally an extra day and a half because of this!,,2015-02-23 19:15:57 -0800,,Pacific Time (US & Canada),5596,2924
570058986025672704,positive,0.6702,,,United,,family6travels,,@united Made the upgrade list. Will fly 1st tomorrow (for 40 min) for the first time ever! 🙌 #StatusMatchPaidOff http://t.co/ATfRKp6goY,,2015-02-23 19:13:48 -0800,,,6410,2302
570058190647271424,positive,0.3388,,0.0,United,,throthra,,"@united not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA",,2015-02-23 19:10:38 -0800,,,1692,2296
570057930332102656,positive,1.0,,,United,,ChrisMD123,,@united Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f,,2015-02-23 19:09:36 -0800,,,2017,8213
570057601976631296,negative,1.0,Damaged Luggage,1.0,United,,throthra,,@united I received my luggage that also looked to be left in the snow when I arrived. I'm asking for all 50 people to be refunded.,,2015-02-23 19:08:18 -0800,,,4529,9050
570057521353764864,negative,1.0,Bad Flight,1.0,United,,davidchernin,,@united updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?,,2015-02-23 19:07:58 -0800,,Eastern Time (US & Canada),2298,3811
570057178687475712,negative,1.0,Customer Service Issue,0.6632,United,,AndyA3,,@united was no one between the scan and inside the plane. I just asked the people in line around me where the plane was going,,2015-02-23 19:06:37 -0800,San Francisco,Pacific Time (US & Canada),6570,9051
570056648137576449,negative,1.0,Late Flight,1.0,United,,kevinaom,,"@united 5 gate changes, two delays.  Even the crew thinks the airline sucks",,2015-02-23 19:04:30 -0800,Michigan,Eastern Time (US & Canada),5870,8327
570055898367799296,negative,1.0,Cancelled Flight,0.3417,United,,kimberlytwaters,,@united I'm very frustrated and have wasted 2 days now due to your equipment failures.,"[39.85862444, -104.6768992]",2015-02-23 19:01:31 -0800,Gainesville GA,Atlantic Time (Canada),8336,3559
570055700790931456,negative,1.0,Customer Service Issue,0.6667,United,,JeffPKirkland,,@united computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!,,2015-02-23 19:00:44 -0800,Oregon,Pacific Time (US & Canada),7338,3057
570055285500469248,negative,1.0,Customer Service Issue,1.0,United,,BethStuever,,"@united Soooo, it's been 15 days and you've offered no response. So I assume poor treatment by gate agents is the norm now?",,2015-02-23 18:59:05 -0800,"iPhone: 42.734546,-84.483753",Eastern Time (US & Canada),1157,4123
570054647689322496,positive,1.0,,,United,,AlexanderKrach,,@united Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.,,2015-02-23 18:56:33 -0800,,Pacific Time (US & Canada),7228,6067
570054574389788672,negative,1.0,Customer Service Issue,1.0,United,,rholbrook,,@united Calls to 800# resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. Nothing investigated—my time wasted (2/2),,2015-02-23 18:56:16 -0800,"Brooklyn, NY",Eastern Time (US & Canada),5529,9110
570054360505323520,negative,1.0,Customer Service Issue,0.6633,United,,real_steve_ward,,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?",,2015-02-23 18:55:25 -0800,Chicago / Orlando / airplanes,Eastern Time (US & Canada),6513,546
570053912214024193,positive,1.0,,,United,,thetonyblank,,@united I appreciate your efforts getting me home!,"[38.9470418, -77.4511456]",2015-02-23 18:53:38 -0800,"Denver, CO",Eastern Time (US & Canada),7198,7874
570053838499143680,negative,1.0,Flight Booking Problems,0.6469,United,,rholbrook,,@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),,2015-02-23 18:53:20 -0800,"Brooklyn, NY",Eastern Time (US & Canada),3680,8524
570053734639792129,negative,1.0,Late Flight,0.3536,United,,CharlieGMoney,,@united Today was not your finest. All could have been prevented by one gate agent advising 200 passengers.,,2015-02-23 18:52:56 -0800,"Chicago, IL",,2131,3044
570053482029277184,negative,1.0,Late Flight,1.0,United,,stopz,,@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,,2015-02-23 18:51:55 -0800,,,2986,3605
570053417311342593,negative,1.0,Flight Attendant Complaints,1.0,United,,CharlieGMoney,,@united UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.,"[41.97758714, -87.91388554]",2015-02-23 18:51:40 -0800,"Chicago, IL",,2362,2190
570051875652767744,negative,1.0,Bad Flight,0.3458,United,,gguilber,,@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.,,2015-02-23 18:45:32 -0800,,,5495,6175
570051265373171712,negative,1.0,Late Flight,1.0,United,,gguilber,,@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,,2015-02-23 18:43:07 -0800,,,1164,631
570051191943483392,neutral,0.6684,,0.0,United,,Zgrinch,,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",,2015-02-23 18:42:49 -0800,"iPhone: 39.201706,-106.854080",Mountain Time (US & Canada),1787,2339
570050891929280512,positive,1.0,,,United,,thetonyblank,,"@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..","[38.9470207, -77.4511745]",2015-02-23 18:41:38 -0800,"Denver, CO",Eastern Time (US & Canada),5615,8402
570050785490419712,negative,1.0,Customer Service Issue,0.6970000000000001,United,,rholbrook,,"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.",,2015-02-23 18:41:12 -0800,"Brooklyn, NY",Eastern Time (US & Canada),2303,3870
570050323017920512,neutral,0.6702,,0.0,United,,AndyA3,,@united the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,,2015-02-23 18:39:22 -0800,San Francisco,Pacific Time (US & Canada),845,6700
570050268588597248,negative,0.6847,Lost Luggage,0.6847,United,,MommyPR,,@united can you tell me how to file a claim for clothing that had to be purchased?,,2015-02-23 18:39:09 -0800,Global,Pacific Time (US & Canada),5052,6729
570049923858567168,negative,0.6776,Can't Tell,0.3451,United,,AndyA3,,@united comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board,,2015-02-23 18:37:47 -0800,San Francisco,Pacific Time (US & Canada),823,3483
570049743549833216,negative,0.6354,Lost Luggage,0.6354,United,,MommyPR,,@united GRK13575M is the file reference,,2015-02-23 18:37:04 -0800,Global,Pacific Time (US & Canada),8629,3948
570049697924009984,negative,1.0,Customer Service Issue,1.0,United,,jlgustafson1,,@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,,2015-02-23 18:36:53 -0800,DEN,,4287,1304
570049295040307200,negative,1.0,Bad Flight,0.3525,United,,theKos,,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",,2015-02-23 18:35:17 -0800,DC949,Pacific Time (US & Canada),655,3601
570048844702076930,negative,1.0,Can't Tell,0.3723,United,,MommyPR,,@united Been trying since 1230 to file a report.,,2015-02-23 18:33:30 -0800,Global,Pacific Time (US & Canada),5408,2690
570048726380765184,negative,1.0,Customer Service Issue,1.0,United,,jasonjernigan,,@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.,,2015-02-23 18:33:02 -0800,"Raleigh, NC",Central Time (US & Canada),7737,3821
570048528602374144,neutral,1.0,,,United,,thelaurenmoore,,@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?,,2015-02-23 18:32:14 -0800,CA,Eastern Time (US & Canada),6135,9413
570045712211288064,negative,0.6644,Flight Booking Problems,0.3437,United,,TravelShopVT,,@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee,,2015-02-23 18:21:03 -0800,,Eastern Time (US & Canada),623,2438
570045020402626561,negative,1.0,Bad Flight,0.6392,United,,Nikki62878,,"@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat",,2015-02-23 18:18:18 -0800,,,6509,6359
570044681670696960,positive,1.0,,,United,,j0rdanj0nes,,@united thank you.,,2015-02-23 18:16:57 -0800,Dallas,,6012,8896
570044554130423808,neutral,0.6641,,,United,,momsgoodeats,,Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,,2015-02-23 18:16:27 -0800,#Omaha ,Central Time (US & Canada),264,6720
570044428678778880,neutral,1.0,,,United,,momsgoodeats,,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,,2015-02-23 18:15:57 -0800,#Omaha ,Central Time (US & Canada),9911,6244
570044286991015936,negative,1.0,Flight Booking Problems,0.6489,United,,rholbrook,,"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.",,2015-02-23 18:15:23 -0800,"Brooklyn, NY",Eastern Time (US & Canada),5734,6570
570043937244622849,neutral,1.0,,,United,,DeputyBrans,,@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,,2015-02-23 18:14:00 -0800,,,5842,6734
